Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40.0,1237,269,720.0,16,4,462,832.0,1.0,51.0,2.0,2.0,259,3,457,5094.0,11983.0,6.0,1057,14,3,4,80,0,10.0,6,3,1.0,0,0,0
30.0,1237,1054,946.0,2,3,462,833.0,3.0,52.0,2.0,2.0,145,4,457,6877.0,20234.0,5.0,413,24,4,2,80,0,12.0,4,2,0.0,0,0,0
45.0,1237,1054,252.0,2,3,608,834.0,2.0,95.0,2.0,1.0,292,3,457,2274.0,6153.0,1.0,1057,14,3,4,80,0,1.0,3,3,1.0,0,0,0
42.0,1237,1054,933.0,29,3,608,836.0,2.0,98.0,3.0,2.0,145,2,692,4434.0,11806.0,1.0,1057,13,3,4,80,1,10.0,3,2,9.0,8,7,8
38.0,1237,269,471.0,12,3,608,837.0,1.0,45.0,2.0,2.0,131,1,321,6288.0,4284.0,2.0,1057,15,3,3,80,1,13.0,3,2,4.0,3,1,2
34.0,1237,269,702.0,16,4,608,838.0,3.0,100.0,2.0,1.0,292,4,457,2553.0,8306.0,1.0,1057,16,3,3,80,0,6.0,3,3,5.0,2,1,3
49.0,233,1054,1184.0,11,3,159,840.0,3.0,43.0,3.0,3.0,326,4,692,7654.0,5860.0,1.0,1057,18,3,1,80,2,9.0,3,4,9.0,8,7,7
55.0,233,1054,436.0,2,1,462,842.0,3.0,37.0,3.0,2.0,326,4,457,5160.0,21519.0,4.0,1057,16,3,3,80,0,12.0,3,2,9.0,7,7,3
43.0,1237,1054,589.0,14,2,608,843.0,2.0,94.0,3.0,4.0,80,1,692,17159.0,5200.0,6.0,1057,24,4,3,80,1,22.0,3,3,4.0,1,1,0
27.0,1237,1054,269.0,5,1,132,844.0,3.0,42.0,2.0,3.0,80,4,321,12808.0,8842.0,1.0,413,16,3,2,80,1,9.0,3,3,9.0,8,0,8
35.0,1237,1054,950.0,7,3,82,845.0,3.0,59.0,3.0,3.0,145,3,457,10221.0,18869.0,3.0,1057,21,4,2,80,0,17.0,3,4,8.0,5,1,6
28.0,1237,1054,760.0,2,4,159,846.0,2.0,81.0,3.0,2.0,326,2,692,4779.0,3698.0,1.0,413,20,4,1,80,0,8.0,2,3,8.0,7,7,5
34.0,1237,1054,829.0,3,2,27,847.0,3.0,88.0,3.0,1.0,52,4,692,3737.0,2243.0,0.0,1057,19,3,3,80,1,4.0,1,1,3.0,2,0,2
26.0,233,269,887.0,5,2,462,848.0,3.0,88.0,2.0,1.0,292,3,692,2366.0,20898.0,1.0,413,14,3,1,80,1,8.0,2,3,8.0,7,1,7
27.0,1237,147,443.0,3,3,462,850.0,4.0,50.0,3.0,1.0,292,4,692,1706.0,16571.0,1.0,1057,11,3,3,80,3,0.0,6,2,0.0,0,0,0
51.0,1237,1054,1318.0,26,4,159,851.0,1.0,66.0,3.0,4.0,102,3,692,16307.0,5594.0,2.0,1057,14,3,3,80,1,29.0,2,2,19.5,6,4,17
44.0,1237,1054,625.0,4,3,462,852.0,4.0,50.0,3.0,2.0,131,2,457,5933.0,5197.0,9.0,1057,12,3,4,80,0,10.0,2,2,5.0,2,2,3
25.0,1237,1054,180.0,2,1,462,854.0,1.0,65.0,4.0,1.0,292,1,457,3424.0,21632.0,7.0,1057,13,3,3,80,0,6.0,3,2,4.0,3,0,1
33.0,1237,1054,586.0,1,3,462,855.0,1.0,48.0,4.0,2.0,326,1,321,4037.0,21816.0,1.0,1057,22,4,1,80,1,9.0,5,3,9.0,8,0,8
35.0,1237,1054,1343.0,27,1,462,856.0,3.0,53.0,2.0,1.0,292,1,457,2559.0,17852.0,1.0,1057,11,3,4,80,0,6.0,3,2,6.0,5,1,1
36.0,1237,1054,928.0,1,2,608,857.0,2.0,56.0,3.0,2.0,326,4,692,6201.0,2823.0,1.0,413,14,3,4,80,1,18.0,1,2,18.0,14,4,11
32.0,1237,1054,117.0,13,4,608,859.0,2.0,73.0,3.0,2.0,326,4,321,4403.0,9250.0,2.0,1057,11,3,3,80,1,8.0,3,2,5.0,2,0,3
30.0,1237,269,1012.0,5,4,608,861.0,2.0,75.0,2.0,1.0,292,4,321,3761.0,2373.0,9.0,1057,12,3,2,80,1,10.0,3,2,5.0,4,0,3
53.0,1237,1054,661.0,7,2,159,862.0,1.0,78.0,2.0,3.0,326,4,692,10934.0,20715.0,7.0,413,18,3,4,80,1,30.75,3,3,5.0,2,0,4
45.0,1237,1054,930.0,9,3,159,864.0,4.0,74.0,3.0,3.0,326,1,321,10761.0,19239.0,4.0,413,12,3,3,80,1,18.0,2,3,5.0,4,0,2
32.0,1237,1054,638.0,8,2,462,865.0,3.0,91.0,4.0,2.0,292,3,692,5175.0,22162.0,5.0,1057,12,3,3,80,1,9.0,3,2,5.0,3,1,3
52.0,1237,269,890.0,25,4,462,867.0,3.0,81.0,2.0,4.0,145,4,692,13826.0,19028.0,3.0,1057,22,4,3,80,0,30.75,3,3,9.0,8,0,0
37.0,1237,1054,342.0,16,4,159,868.0,4.0,66.0,2.0,2.0,326,3,321,6334.0,24558.0,4.0,1057,19,3,4,80,2,9.0,2,3,1.0,0,0,0
28.0,1237,1054,1169.0,8,2,462,869.0,2.0,63.0,2.0,1.0,52,4,321,4936.0,23965.0,1.0,1057,13,3,4,80,1,6.0,6,3,5.0,1,0,4
22.0,1237,1054,1230.0,1,2,608,872.0,4.0,33.0,2.0,2.0,145,4,692,4775.0,19146.0,6.0,1057,22,4,1,80,2,4.0,2,1,2.0,2,2,2
44.0,1237,1054,986.0,8,4,608,874.0,1.0,62.0,4.0,1.0,259,4,692,2818.0,5044.0,2.0,413,24,4,3,80,1,10.0,2,2,3.0,2,0,2
42.0,1237,269,1271.0,2,1,462,875.0,2.0,35.0,3.0,1.0,292,4,457,2515.0,9068.0,5.0,413,14,3,4,80,0,8.0,2,3,2.0,1,2,2
36.0,1237,1054,1278.0,8,3,608,878.0,1.0,77.0,2.0,1.0,52,1,692,2342.0,8635.0,0.0,1057,21,4,3,80,0,6.0,3,3,5.0,4,0,3
25.0,1237,1054,141.0,3,1,82,879.0,3.0,98.0,3.0,2.0,326,1,692,4194.0,14363.0,1.0,413,18,3,4,80,0,5.0,3,3,5.0,3,0,3
35.0,1237,1054,607.0,9,3,608,880.0,4.0,66.0,2.0,3.0,145,3,692,10685.0,23457.0,1.0,413,20,4,2,80,1,17.0,2,3,17.0,14,5,15
35.0,233,269,130.0,25,4,608,881.0,4.0,96.0,3.0,1.0,292,2,321,2022.0,16612.0,1.0,413,19,3,1,80,1,10.0,3,2,10.0,2,7,8
32.0,1237,147,300.0,1,3,608,882.0,4.0,61.0,3.0,1.0,259,4,321,2314.0,9148.0,0.0,1057,12,3,2,80,1,4.0,2,3,3.0,0,0,2
25.0,1237,1054,583.0,4,1,159,885.0,3.0,87.0,2.0,2.0,326,1,692,4256.0,18154.0,1.0,1057,12,3,1,80,0,5.0,1,4,5.0,2,0,3
49.0,1237,1054,1418.0,1,3,132,887.0,3.0,36.0,3.0,1.0,292,1,692,3580.0,10554.0,2.0,1057,16,3,2,80,1,7.0,2,3,4.0,2,0,2
24.0,1237,147,1269.0,4,1,608,888.0,1.0,46.0,2.0,1.0,259,4,692,3162.0,10778.0,0.0,1057,17,3,4,80,0,6.0,2,2,5.0,2,3,4
32.0,1237,269,379.0,5,2,608,889.0,2.0,48.0,3.0,2.0,326,2,692,6524.0,8891.0,1.0,1057,14,3,4,80,1,10.0,3,3,10.0,8,5,3
38.0,1237,1054,395.0,9,3,159,893.0,2.0,98.0,2.0,1.0,83,2,692,2899.0,12102.0,0.0,1057,19,3,4,80,1,3.0,3,3,2.0,2,1,2
42.0,1237,1054,1265.0,3,3,608,894.0,3.0,95.0,4.0,2.0,259,4,692,5231.0,23726.0,2.0,413,13,3,2,80,1,17.0,1,2,5.0,3,1,3
31.0,1237,1054,1222.0,11,4,608,895.0,4.0,48.0,3.0,1.0,292,4,692,2356.0,14871.0,3.0,413,19,3,2,80,1,8.0,2,3,6.0,4,0,2
29.0,233,1054,341.0,1,3,462,896.0,2.0,48.0,2.0,1.0,83,3,321,2800.0,23522.0,6.0,413,19,3,3,80,3,5.0,3,3,3.0,2,0,2
53.0,1237,1054,868.0,8,3,159,897.0,1.0,73.0,3.0,4.0,326,4,692,11836.0,22789.0,5.0,1057,14,3,3,80,1,28.0,3,3,2.0,0,2,2
35.0,1237,1054,672.0,25,3,132,899.0,4.0,78.0,2.0,3.0,145,2,692,10903.0,9129.0,3.0,1057,16,3,1,80,0,16.0,2,3,13.0,10,4,8
37.0,1237,269,1231.0,21,2,462,900.0,3.0,54.0,3.0,1.0,83,4,692,2973.0,21222.0,5.0,1057,15,3,2,80,1,10.0,3,3,5.0,4,0,0
53.0,1237,1054,102.0,23,4,608,901.0,4.0,72.0,3.0,4.0,80,4,457,14275.0,20206.0,6.0,1057,18,3,3,80,0,30.75,0,3,12.0,9,3,8
43.0,1237,269,422.0,1,3,608,902.0,4.0,33.0,3.0,2.0,131,4,692,5562.0,21782.0,4.0,1057,13,3,2,80,1,12.0,2,2,5.0,2,2,2
47.0,1237,1054,249.0,2,2,159,903.0,3.0,35.0,3.0,2.0,326,4,692,4537.0,17783.0,0.0,413,22,4,1,80,1,8.0,2,3,7.0,6,7,7
37.0,1237,147,1252.0,19,2,462,904.0,1.0,32.0,3.0,3.0,326,2,457,7642.0,4814.0,1.0,413,13,3,4,80,0,10.0,2,3,10.0,0,0,9
50.0,1237,147,881.0,2,4,608,905.0,1.0,98.0,3.0,4.0,102,1,321,17924.0,4544.0,1.0,1057,11,3,4,80,1,30.75,3,3,19.5,6,14,7
39.0,1237,1054,1383.0,2,3,608,909.0,4.0,42.0,2.0,2.0,52,4,692,5204.0,7790.0,8.0,1057,11,3,3,80,2,13.0,2,3,5.0,4,0,4
33.0,1237,1054,1075.0,3,2,27,910.0,4.0,57.0,3.0,1.0,52,2,321,2277.0,22650.0,3.0,413,11,3,3,80,1,7.0,4,4,4.0,3,0,3
32.0,233,1054,374.0,25,4,608,911.0,1.0,87.0,3.0,1.0,259,4,457,2795.0,18016.0,1.0,413,24,4,3,80,0,1.0,2,1,1.0,0,0,1
29.0,1237,1054,1086.0,7,1,462,912.0,1.0,62.0,2.0,1.0,259,4,321,2532.0,6054.0,6.0,1057,14,3,3,80,3,8.0,5,3,4.0,3,0,3
44.0,1237,1054,661.0,9,2,608,913.0,2.0,61.0,3.0,1.0,292,1,692,2559.0,7508.0,1.0,413,13,3,4,80,0,8.0,0,3,8.0,7,7,1
28.0,1237,1054,821.0,5,4,462,916.0,1.0,98.0,3.0,2.0,326,4,457,4908.0,24252.0,1.0,1057,14,3,2,80,0,4.0,3,3,4.0,2,0,2
58.0,233,269,781.0,2,1,608,918.0,4.0,57.0,2.0,1.0,259,4,321,2380.0,13384.0,9.0,413,14,3,4,80,1,3.0,3,2,1.0,0,0,0
43.0,1237,1054,177.0,8,3,608,920.0,1.0,55.0,3.0,2.0,145,2,321,4765.0,23814.0,4.0,1057,21,4,3,80,1,4.0,2,4,1.0,0,0,0
20.0,233,1054,500.0,2,3,462,922.0,3.0,49.0,2.0,1.0,83,3,457,2044.0,22052.0,1.0,1057,13,3,4,80,0,2.0,3,2,2.0,2,0,2
21.0,233,1054,1427.0,18,1,82,923.0,4.0,65.0,3.0,1.0,292,4,457,2693.0,8870.0,1.0,1057,19,3,1,80,0,1.0,3,2,1.0,0,0,0
36.0,1237,1054,1425.0,14,1,608,924.0,3.0,68.0,3.0,2.0,131,4,692,6586.0,4821.0,0.0,413,17,3,1,80,1,17.0,2,2,16.0,8,4,11
47.0,1237,1054,1454.0,2,4,608,925.0,4.0,65.0,2.0,1.0,83,4,457,3294.0,13137.0,1.0,413,18,3,1,80,0,3.0,3,2,3.0,2,1,2
22.0,233,1054,617.0,3,1,608,926.0,2.0,34.0,3.0,2.0,145,3,692,4171.0,10022.0,0.0,413,19,3,1,80,1,4.0,3,4,3.0,2,0,2
41.0,233,1054,1085.0,2,4,608,927.0,2.0,57.0,1.0,1.0,259,4,321,2778.0,17725.0,4.0,413,13,3,3,80,1,10.0,1,2,7.0,7,1,0
28.0,1237,1054,995.0,9,3,462,930.0,3.0,77.0,3.0,1.0,292,3,321,2377.0,9834.0,5.0,1057,18,3,2,80,1,6.0,2,3,2.0,2,2,2
39.0,233,1054,1122.0,6,3,462,932.0,4.0,70.0,3.0,1.0,259,1,692,2404.0,4303.0,7.0,413,21,4,4,80,0,8.0,2,1,2.0,2,2,2
27.0,1237,1054,618.0,4,3,608,933.0,2.0,76.0,3.0,1.0,292,3,457,2318.0,17808.0,1.0,1057,19,3,3,80,0,1.0,2,3,1.0,1,0,0
34.0,1237,1054,546.0,10,3,608,934.0,2.0,83.0,3.0,1.0,259,2,321,2008.0,6896.0,1.0,1057,14,3,2,80,2,1.0,3,3,1.0,0,1,0
42.0,1237,1054,462.0,14,2,462,936.0,3.0,68.0,2.0,2.0,326,3,457,6244.0,7824.0,7.0,1057,17,3,1,80,0,10.0,6,3,5.0,4,0,3
33.0,1237,1054,1198.0,1,4,82,939.0,3.0,100.0,2.0,1.0,292,1,457,2799.0,3339.0,3.0,413,11,3,2,80,0,6.0,1,3,3.0,2,0,2
58.0,1237,1054,1272.0,5,3,132,940.0,3.0,37.0,2.0,3.0,131,2,321,10552.0,9255.0,2.0,413,13,3,4,80,1,24.0,3,3,6.0,0,0,4
31.0,1237,1054,154.0,7,4,608,941.0,2.0,41.0,2.0,1.0,83,3,692,2329.0,11737.0,3.0,1057,15,3,2,80,0,13.0,2,4,7.0,7,5,2
35.0,1237,1054,1137.0,21,1,608,942.0,4.0,51.0,3.0,2.0,131,4,692,4014.0,19170.0,1.0,413,25,4,4,80,1,10.0,2,1,10.0,6,0,7
49.0,1237,1054,527.0,8,2,82,944.0,1.0,51.0,3.0,3.0,259,2,692,7403.0,22477.0,4.0,1057,11,3,3,80,1,29.0,3,2,19.5,9,1,7
48.0,1237,1054,1469.0,20,4,462,945.0,4.0,51.0,3.0,1.0,292,3,692,2259.0,5543.0,4.0,1057,17,3,1,80,2,13.0,2,2,0.0,0,0,0
31.0,1237,147,1188.0,20,2,159,947.0,4.0,45.0,3.0,2.0,326,3,692,6932.0,24406.0,1.0,1057,13,3,4,80,1,9.0,2,2,9.0,8,0,0
36.0,1237,1054,188.0,7,4,82,949.0,2.0,65.0,3.0,1.0,292,4,457,4678.0,23293.0,2.0,1057,18,3,3,80,0,8.0,6,3,6.0,2,0,1
38.0,1237,1054,1333.0,1,3,132,950.0,4.0,80.0,3.0,3.0,80,1,692,13582.0,16292.0,1.0,1057,13,3,2,80,1,15.0,3,3,15.0,12,5,11
32.0,1237,147,1184.0,1,3,608,951.0,3.0,70.0,2.0,1.0,259,2,692,2332.0,3974.0,6.0,1057,20,4,3,80,0,5.0,3,3,3.0,0,0,2
25.0,233,1054,867.0,19,2,159,952.0,3.0,36.0,2.0,1.0,83,2,692,2413.0,18798.0,1.0,413,18,3,3,80,3,1.0,2,3,1.0,0,0,0
40.0,1237,1054,658.0,10,4,159,954.0,1.0,67.0,2.0,3.0,326,2,321,9705.0,20652.0,2.0,1057,12,3,2,80,1,11.0,2,2,1.0,0,0,0
26.0,1237,269,1283.0,1,3,462,956.0,3.0,52.0,2.0,2.0,326,1,457,4294.0,11148.0,1.0,1057,12,3,2,80,0,7.0,2,3,7.0,7,0,7
41.0,1237,1054,263.0,6,3,462,957.0,4.0,59.0,3.0,1.0,259,1,457,4721.0,3119.0,2.0,413,13,3,3,80,0,20.0,3,3,18.0,13,2,17
36.0,1237,1054,938.0,2,4,462,958.0,3.0,79.0,3.0,1.0,259,3,457,2519.0,12287.0,4.0,1057,21,4,3,80,0,16.0,6,3,11.0,8,3,9
19.0,233,1054,419.0,21,3,82,959.0,4.0,37.0,2.0,1.0,83,2,457,2121.0,9947.0,1.0,413,13,3,2,80,0,1.0,3,4,1.0,0,0,0
20.0,233,1054,129.0,4,3,132,960.0,1.0,84.0,3.0,1.0,259,1,457,2973.0,13008.0,1.0,1057,19,3,2,80,0,1.0,2,3,1.0,0,0,0
31.0,1237,1054,616.0,12,3,462,961.0,4.0,41.0,3.0,2.0,131,4,692,5855.0,17369.0,0.0,413,11,3,3,80,2,10.0,2,1,9.0,7,8,5
40.0,1237,269,1469.0,9,4,462,964.0,4.0,35.0,3.0,1.0,292,2,321,3617.0,25063.0,8.0,413,14,3,4,80,1,3.0,2,3,1.0,1,0,0
32.0,1237,1054,498.0,3,4,462,966.0,3.0,93.0,3.0,2.0,145,1,692,6725.0,13554.0,1.0,1057,12,3,3,80,1,8.0,2,4,8.0,7,6,3
36.0,233,1054,530.0,3,1,608,967.0,3.0,51.0,2.0,3.0,326,4,692,10325.0,5518.0,1.0,413,11,3,1,80,1,16.0,6,3,16.0,7,3,7
33.0,1237,1054,1069.0,1,3,608,969.0,2.0,42.0,2.0,2.0,131,4,457,6949.0,12291.0,0.0,1057,14,3,1,80,0,6.0,3,3,5.0,0,1,4
37.0,233,1054,625.0,1,4,608,970.0,1.0,46.0,2.0,3.0,326,3,692,10609.0,14922.0,5.0,1057,11,3,3,80,0,17.0,2,1,14.0,1,11,7
45.0,1237,147,805.0,4,2,608,972.0,3.0,57.0,3.0,2.0,259,2,692,4447.0,23163.0,1.0,1057,12,3,2,80,0,9.0,5,2,9.0,7,0,8
29.0,1237,269,1404.0,20,3,132,974.0,3.0,84.0,3.0,1.0,83,4,692,2157.0,18203.0,1.0,1057,15,3,2,80,1,3.0,5,3,3.0,1,0,2
35.0,1237,1054,1219.0,18,3,462,975.0,3.0,86.0,3.0,2.0,326,3,692,4601.0,6179.0,1.0,1057,16,3,2,80,0,5.0,3,3,5.0,2,1,0
52.0,1237,1054,1053.0,1,2,608,976.0,4.0,70.0,3.0,4.0,102,4,692,17099.0,13829.0,2.0,1057,15,3,2,80,1,26.0,2,2,9.0,8,7,8
58.0,233,1054,289.0,2,3,132,977.0,4.0,51.0,3.0,1.0,292,3,457,2479.0,26227.0,4.0,1057,24,4,1,80,0,7.0,4,3,1.0,0,0,0
53.0,1237,1054,1376.0,2,2,462,981.0,3.0,45.0,3.0,4.0,102,3,321,14852.0,13938.0,6.0,1057,13,3,3,80,1,22.0,3,4,17.0,13,15,2
30.0,1237,1054,231.0,8,2,82,982.0,3.0,62.0,3.0,3.0,326,3,321,7264.0,9977.0,5.0,1057,11,3,1,80,1,10.0,2,4,8.0,4,7,7
38.0,1237,147,152.0,10,3,132,983.0,3.0,85.0,3.0,2.0,326,4,457,5666.0,19899.0,1.0,413,13,3,2,80,0,6.0,1,3,5.0,3,1,3
35.0,1237,1054,882.0,3,4,608,984.0,4.0,92.0,3.0,3.0,326,4,321,7823.0,6812.0,6.0,1057,13,3,2,80,1,12.0,2,3,10.0,9,0,8
39.0,1237,1054,903.0,2,5,608,985.0,1.0,41.0,4.0,3.0,326,3,457,7880.0,2560.0,0.0,1057,18,3,4,80,0,9.0,3,3,8.0,7,0,7
40.0,233,147,1479.0,24,3,608,986.0,2.0,100.0,4.0,4.0,326,2,457,13194.0,17071.0,4.0,413,16,3,4,80,0,22.0,2,2,1.0,0,0,0
47.0,1237,269,1379.0,16,4,462,987.0,3.0,64.0,4.0,2.0,145,3,321,5067.0,6759.0,1.0,413,19,3,3,80,0,20.0,3,4,19.0,10,2,7
36.0,1237,147,1229.0,8,4,132,990.0,1.0,84.0,3.0,2.0,326,4,321,5079.0,25952.0,4.0,1057,13,3,4,80,2,12.0,3,3,7.0,7,0,7
31.0,233,147,335.0,9,2,462,991.0,3.0,46.0,2.0,1.0,292,1,457,2321.0,10322.0,0.0,413,22,4,1,80,0,4.0,0,3,3.0,2,1,2
33.0,1237,147,722.0,17,3,608,992.0,4.0,38.0,3.0,4.0,102,3,457,17444.0,20489.0,1.0,1057,11,3,4,80,0,10.0,2,3,10.0,8,6,0
29.0,233,1054,906.0,10,3,608,994.0,4.0,92.0,2.0,1.0,292,1,457,2404.0,11479.0,6.0,413,20,4,3,80,0,3.0,5,3,0.0,0,0,0
33.0,1237,1054,461.0,13,1,608,995.0,2.0,53.0,3.0,1.0,292,4,457,3452.0,17241.0,3.0,1057,18,3,1,80,0,5.0,4,3,3.0,2,0,2
45.0,1237,1054,974.0,1,4,462,996.0,4.0,91.0,3.0,1.0,259,4,321,2270.0,11005.0,3.0,1057,14,3,4,80,2,8.0,2,3,5.0,3,0,2
50.0,1237,1054,1126.0,1,2,462,997.0,4.0,66.0,3.0,4.0,80,4,321,17399.0,6615.0,9.0,1057,22,4,3,80,1,30.75,1,2,5.0,4,1,3
33.0,1237,269,827.0,1,4,82,998.0,3.0,84.0,4.0,2.0,131,2,692,5488.0,20161.0,1.0,413,13,3,1,80,1,6.0,2,3,6.0,5,1,2
41.0,1237,269,840.0,9,3,462,999.0,1.0,64.0,3.0,5.0,80,3,321,17948.0,3735.0,2.0,1057,17,3,2,80,1,21.0,2,4,18.0,16,0,11
27.0,1237,1054,1134.0,16,4,132,1001.0,3.0,37.0,3.0,1.0,259,2,692,2811.0,12086.0,9.0,1057,14,3,2,80,1,4.0,2,3,2.0,2,2,2
45.0,1237,147,248.0,23,2,608,1002.0,4.0,42.0,3.0,2.0,259,1,692,3633.0,14039.0,1.0,413,15,3,3,80,1,9.0,2,3,9.0,8,0,8
47.0,1237,1054,955.0,4,2,608,1003.0,4.0,83.0,3.0,2.0,326,4,457,4163.0,8571.0,1.0,413,17,3,3,80,0,9.0,0,3,9.0,0,0,7
30.0,233,1054,138.0,22,3,608,1004.0,1.0,48.0,3.0,1.0,292,3,692,2132.0,11539.0,4.0,413,11,3,2,80,0,7.0,2,3,5.0,2,0,1
50.0,1237,1054,939.0,24,3,608,1005.0,4.0,95.0,3.0,4.0,145,3,692,13973.0,4161.0,3.0,413,18,3,4,80,1,22.0,2,3,12.0,11,1,5
38.0,1237,269,1391.0,10,1,462,1006.0,3.0,66.0,3.0,1.0,292,3,692,2684.0,12127.0,0.0,1057,17,3,2,80,1,3.0,0,2,2.0,1,0,2
46.0,1237,1054,566.0,7,2,462,1007.0,4.0,75.0,3.0,3.0,145,3,321,10845.0,24208.0,6.0,1057,13,3,2,80,1,13.0,3,3,8.0,7,0,7
24.0,1237,1054,1206.0,17,1,462,1009.0,4.0,41.0,2.0,2.0,145,3,321,4377.0,24117.0,1.0,1057,15,3,2,80,2,5.0,6,3,4.0,2,3,2
35.0,233,1054,622.0,14,4,82,1010.0,3.0,39.0,2.0,1.0,259,2,321,3743.0,10074.0,1.0,413,24,4,4,80,1,5.0,2,1,4.0,2,0,2
31.0,1237,269,853.0,1,1,608,1011.0,3.0,96.0,3.0,2.0,145,1,692,4148.0,11275.0,1.0,1057,12,3,3,80,1,4.0,1,3,4.0,3,0,3
18.0,1237,147,287.0,5,2,608,1012.0,2.0,73.0,3.0,1.0,292,4,457,1051.0,13493.0,1.0,1057,15,3,4,80,0,0.0,2,3,0.0,0,0,0
54.0,1237,1054,1441.0,17,3,132,1013.0,3.0,56.0,3.0,3.0,145,3,692,10739.0,13943.0,8.0,1057,11,3,3,80,1,22.0,2,3,10.0,7,0,8
35.0,1237,1054,583.0,25,4,462,1014.0,3.0,57.0,3.0,3.0,131,3,321,10388.0,6975.0,1.0,413,11,3,3,80,1,16.0,3,2,16.0,10,10,1
30.0,1237,1054,805.0,8,2,608,1015.0,2.0,73.0,4.0,3.0,80,1,692,11416.0,17802.0,0.0,413,12,3,3,80,3,9.0,4,2,8.0,7,1,7
20.0,233,1054,805.0,11,3,462,1016.0,4.0,98.0,2.0,1.0,292,1,457,2600.0,18275.0,1.0,413,15,3,1,80,0,1.0,2,3,1.0,0,0,0
30.0,233,1054,805.0,5,3,462,1017.0,2.0,60.0,3.0,1.0,259,2,457,2422.0,25725.0,0.0,1057,17,3,1,80,0,4.0,3,3,3.0,2,1,2
26.0,1237,1054,805.0,2,2,462,1018.0,4.0,32.0,4.0,2.0,145,4,692,5472.0,3334.0,1.0,1057,12,3,2,80,0,8.0,2,3,8.0,7,1,3
22.0,1237,1054,805.0,8,1,608,1019.0,2.0,94.0,1.0,1.0,259,1,692,2451.0,6881.0,1.0,1057,15,3,1,80,1,4.0,3,2,4.0,3,1,1
48.0,1237,1054,805.0,6,3,608,1022.0,1.0,97.0,2.0,2.0,131,3,457,4240.0,13119.0,2.0,1057,13,3,4,80,0,19.0,0,3,2.0,2,2,2
48.0,1237,1054,805.0,4,4,608,1024.0,3.0,78.0,2.0,3.0,131,3,457,10999.0,22245.0,7.0,1057,14,3,2,80,0,27.0,3,3,15.0,11,4,8
41.0,1237,1054,805.0,7,2,462,1025.0,4.0,42.0,3.0,2.0,145,3,457,5003.0,23371.0,6.0,1057,14,3,2,80,0,8.0,6,3,2.0,2,2,1
39.0,1237,1054,805.0,1,1,608,1025.0,4.0,65.0,2.0,4.0,145,4,692,12742.0,7060.0,1.0,1057,16,3,3,80,1,21.0,3,3,19.5,6,11,8
27.0,1237,1054,805.0,2,4,608,1025.0,1.0,47.0,3.0,2.0,145,4,692,4227.0,4658.0,0.0,1057,18,3,2,80,1,4.0,2,3,3.0,2,2,2
35.0,1237,1054,805.0,10,3,82,1025.0,2.0,45.0,3.0,1.0,259,4,321,3917.0,9541.0,1.0,1057,20,4,1,80,1,3.0,4,2,3.0,2,1,2
42.0,1237,1054,805.0,5,2,159,1025.0,4.0,90.0,3.0,5.0,102,3,692,17948.0,7770.0,6.0,1057,13,3,2,80,0,21.0,3,4,1.0,0,0,0
50.0,1237,1054,805.0,9,3,608,1025.0,1.0,64.0,3.0,1.0,259,4,692,2380.0,20165.0,4.0,1057,18,3,2,80,0,8.0,5,3,1.0,0,0,0
59.0,1237,1054,805.0,2,3,608,1025.0,3.0,69.0,2.0,4.0,145,4,457,13726.0,21829.0,3.0,413,13,3,1,80,0,30.0,4,3,5.0,3,4,3
37.0,233,1054,805.0,11,2,462,1025.0,1.0,61.0,1.0,2.0,131,2,692,4777.0,14382.0,5.0,1057,15,3,1,80,0,15.0,2,1,1.0,0,0,0
55.0,1237,1054,805.0,18,4,462,1025.0,3.0,62.0,3.0,2.0,131,2,692,6385.0,12992.0,3.0,413,14,3,4,80,2,17.0,3,3,8.0,7,6,7
41.0,1237,1054,805.0,7,1,608,1025.0,2.0,55.0,1.0,5.0,80,3,321,17948.0,20284.0,1.0,1057,22,4,2,80,2,21.0,3,3,19.5,16,5,10
38.0,1237,1054,805.0,3,4,608,1025.0,2.0,42.0,3.0,2.0,326,4,457,6861.0,4981.0,8.0,413,12,3,3,80,0,19.0,1,3,1.0,0,0,0
26.0,233,1054,805.0,29,2,462,1025.0,2.0,79.0,1.0,2.0,326,1,457,4969.0,21813.0,8.0,1057,18,3,4,80,0,7.0,6,3,2.0,2,2,2
52.0,233,1054,805.0,2,1,159,1025.0,1.0,57.0,1.0,5.0,102,4,692,17948.0,25846.0,1.0,1057,15,3,4,80,1,30.75,3,3,19.5,14,6,9
44.0,1237,1054,805.0,28,3,462,1025.0,4.0,53.0,4.0,4.0,326,4,692,13320.0,11737.0,3.0,413,18,3,3,80,1,23.0,2,3,12.0,11,11,11
50.0,1237,1054,805.0,1,3,608,1040.0,4.0,95.0,3.0,2.0,326,3,692,6347.0,24920.0,0.0,1057,12,3,1,80,1,19.0,3,3,18.0,7,0,13
